Gene,Mean,SD,CV,Skewness,Kurtosis,Range
yedD,144.67325000000002,25.171022886341685,0.1739853282230245,0.09307967470390788,-0.9186608132708196,93.344
yedE,23.543949999999995,34.742925919076264,1.4756625765462579,1.9112344992742094,2.5026920582559464,120.947
yedF,54.423,76.65188391202892,1.4084465007814513,1.7261651661107456,1.6702606818328274,254.69299999999998
yedK,3.77305,3.130817321823741,0.82978421219537,2.445671381034234,4.743759083801917,12.104
yedL,17.552599999999998,13.779830815552968,0.7850592399731646,0.7418366888153061,-0.4584067546263726,45.028
intG,3.01705,1.0595855433537258,0.35119919900357166,-0.024278097273490118,-0.9600250521203098,3.853
fliE,13.586549999999999,8.024152924468922,0.5905953258530622,0.5586379725714214,0.11057033488977064,32.506
fliF,11.6317,6.3664500733801495,0.5473361652535871,-0.2182684083976208,-1.1010078618381298,20.628
fliG,14.988250000000003,8.786429290164044,0.5862211592523505,-0.18934512141747267,-1.4583495411656093,26.463
fliH,13.256800000000002,7.653124725441098,0.5772980451874583,-0.2522865590169336,-1.573492252420418,21.874
fliI,8.471150000000002,5.511880138439724,0.6506649201631093,0.20644634844594403,-1.191591365602682,17.804000000000002
fliJ,5.719449999999999,4.169709020202476,0.7290402084470494,0.46940368266374144,-0.5382009724166474,14.791
fliK,6.17085,4.078538325313694,0.6609362284472471,0.14618491355272328,-1.2433903746625685,12.518
fliL,22.595499999999998,12.110648743977343,0.5359761343620342,-0.2638401188877088,-0.8882856886138026,41.966
fliM,17.2115,8.985174851123553,0.5220448450816926,-0.43011976864589785,-1.1944933987079283,28.76
fliN,15.732399999999998,9.059041929127176,0.5758207221483802,-0.28360849338077665,-1.4511617865407211,26.101
fliO,13.177349999999999,8.49336740159173,0.6445429013869808,-0.015184116627320573,-1.2804532143165437,26.227
fliP,6.499699999999999,4.02299523267245,0.6189509104531672,0.021961029942998988,-1.3271805484860377,12.700999999999999
fliQ,7.073299999999999,3.9392113838071436,0.5569128106834355,-0.3047355378717285,-1.2616235321769433,11.941
fliR,3.06295,2.173586787704648,0.7096383511662443,0.7806250086107177,-0.0303531018421479,7.513999999999999
rcsA,4.3976500000000005,3.977204152548953,0.9043930627832939,2.2910754386736394,4.099496373725701,15.669000000000002
dsrB,43.378499999999995,14.30009182708831,0.32965851348221614,0.5199889959648346,0.3198495541791688,56.93900000000001
yodD,35.46544999999999,42.80145831194245,1.2068494354912305,2.2582748336041045,4.000911297770035,165.31799999999998
dsrA,0.9541499999999997,0.9216958212133248,0.9659862927352356,0.46360643309758215,-1.037713076005278,2.791
yedP,14.826549999999997,18.740682258756863,1.2639948105767604,2.4251005188979127,4.675585393106632,72.85000000000001
dgcQ,16.21535,7.123484143643252,0.4393049883994642,0.57168610471258,-0.36062714883407754,25.189
yodC,62.4183,33.1297010091835,0.5307690374326679,1.0901765962193668,0.9476299597072826,126.76699999999998
yedI,25.460650000000005,10.495780170971972,0.41223535812997586,1.060273514205737,1.024808841912332,41.801
yedA,1.8791,1.7643418304673395,0.9389291844326217,2.240840335027181,4.028265890803278,6.95
vsr,26.68810000000001,7.137187754438387,0.2674295942550569,-0.12667753202585008,-0.3944371383602663,28.175
dcm,43.244,9.093491634419815,0.21028331408796166,0.027166866346225116,0.744210022191782,40.013999999999996
yedJ,48.93775000000001,19.123773837198446,0.3907775457024167,0.7492354629856495,1.6762173114903556,87.57600000000001
yedR,27.987900000000003,16.01498756888618,0.5722111186936562,0.9969264656467058,1.4084584280772647,67.343
hchA,54.16164999999999,73.14612142415596,1.3505150124517251,2.360240716970933,4.193389286150373,269.608
hprS,12.07865,3.7122989511395197,0.30734386302604344,0.05965819290849892,-1.3982164965244577,10.997999999999998
hprR,21.136400000000002,5.169626632145641,0.24458406503215496,0.31814889333455776,-0.9068825437895272,17.843
yedX,6.3481000000000005,5.688542056301929,0.8961015195573366,1.4055328677404104,0.7269059197373089,18.714
msrP,9.78295,7.3106240173930574,0.7472821610447827,2.3872808914966206,5.0980502059354915,31.886
msrQ,8.0883,7.462266673421901,0.9226001351856262,2.2929875450850723,4.021765108974569,27.763
zinT,934.6504500000001,2864.480116333696,3.06476085934982,2.6840704345076536,5.242507034545284,9814.439
yodB,9.992099999999999,24.24431962315036,2.4263487778495376,2.7127416778228595,5.482254317138638,87.717
serU,0.0,0.0,,,,0.0
mtfA,41.226899999999986,54.390256329313445,1.319290471253319,2.4171124653515963,4.295157697992276,188.043
asnT,0.0,0.0,,,,0.0
yeeJ,3.6256,1.0401084154017184,0.28687897600444573,-0.4265372271236752,-0.8918223161070276,3.532
shiA,48.537000000000006,39.625516850688655,0.8163981467888137,1.8902757185956411,2.66417506584665,141.03300000000002
amn,54.640499999999996,24.44122995763726,0.4473097786008045,0.5960789308013846,-0.544059523697018,83.926
yeeN,193.55160000000004,49.280356019518834,0.2546109462258066,0.2207202337898738,-0.837403599295758,167.992
asnW,0.0,0.0,,,,0.0
yeeO,7.84875,3.6829388276069337,0.46923890143104746,-0.125526023413278,-1.1346698800719324,11.966999999999999
asnU,0.0,0.0,,,,0.0
cbl,35.718199999999996,20.345143309244207,0.5696015843251958,0.07261897808392824,-0.12624686784475836,78.708
nac,24.16205,23.741880725119263,0.9826103631570691,1.2040922706659982,0.7199272336711786,81.93400000000001
asnV,0.0,0.0,,,,0.0
ldtA,25.3481,16.820869487195456,0.6635948843185665,1.636733188067165,2.362297384525209,65.75899999999999
cobT,18.212550000000004,7.510698835485844,0.4123913914024034,0.11518648015070337,-1.0269649757719734,24.124000000000002
cobS,11.553099999999999,4.442678541269065,0.38454428173122934,0.4866202039354781,-0.49793396026961556,16.491
cobU,14.21285,2.2176212308877754,0.15602931367655154,0.22136453282511562,-0.2895425479268061,8.612000000000002
insH-6,32.8271,7.4341044475338185,0.2264624181707741,1.2578127039177796,1.5796318886785725,30.523999999999997
insD-3,12.67175,3.7126141857329134,0.29298354100522134,0.7869834014148976,0.2288446413155869,14.461000000000002
insC-3,18.803449999999998,5.832408020119812,0.3101775482754395,1.0312661313242382,0.3703413663963042,22.261999999999997
yeeP,6.61985,3.1390818851344013,0.4741922981841585,0.8356232719461549,0.3528970990804825,12.902000000000001
flu,8.02205,4.321025675936821,0.5386435731436254,0.802425076144698,-0.05290397230376165,15.303
yeeR,2.1058499999999998,0.820561250480105,0.38965797681701214,0.8684704427703287,-0.22473588587418236,2.768
yeeS,2.4370000000000003,1.0285181982884535,0.4220427567863986,0.5078007322951382,0.8418098576875348,4.483
yeeT,0.28225,0.3688611027987293,1.3068595316164013,1.1185755040476257,0.28384290662231093,1.238
cbeA,0.31899999999999995,0.3932864230129433,1.2328727994136155,1.2957671480616295,1.021179207802417,1.411
cbtA,0.12225,0.18726616998553858,1.531829611333649,1.87339047875415,3.254605261098729,0.719
yeeW,1.57235,1.5211697118024876,0.9674498119391278,1.169907982053284,0.8089740035045225,5.713
yeeX,844.56975,295.1333088731394,0.34944811707160883,0.2343066840676329,-1.1857747303947703,919.643
yeeA,14.354250000000004,4.934346529283552,0.34375509199599774,0.45396361694382753,-0.9667836429830268,15.985999999999999
sbmC,33.20655000000001,16.24637899567324,0.48925224076795804,0.4309489650803533,-0.4195380840930216,57.12199999999999
dacD,10.10685,4.778817308817384,0.4728295471702246,2.169184883329122,4.800498827871825,20.636
sbcB,32.8175,7.275287655734598,0.22168927114297546,0.004514926046329926,-0.10989594838770289,29.627999999999997
yeeD,567.67235,355.48435011452295,0.6262139597155347,1.0412123441058023,3.1934063196812223,1655.297
yeeE,175.82520000000002,95.78266111776182,0.5447607118761236,-0.5137661864750689,-0.6475369112475406,305.086
plaP,278.64925,133.28245252129818,0.47831620763844934,0.40236669812171894,-1.195076947438077,421.55899999999997
yeeY,20.25355,8.572350039977062,0.4232517282144148,0.2315191346565921,-0.20810246331947813,31.895000000000003
yeeZ,109.69030000000001,27.22204811912579,0.24817188137078475,-0.8325764967021613,-0.39212267602825257,95.672
yefM,43.0416,11.76568609134206,0.27335615059249796,-0.6014005608298676,-0.23578886026777335,43.04900000000001
hisL,11.9004,8.137628339355004,0.6838113289767574,0.25505438222703725,-0.793083956797763,27.224
hisG,58.4447,68.14561488776499,1.1659845099344337,2.4930448216148497,5.034742648419545,271.49600000000004
hisD,50.8076,58.08319401504599,1.1431989311647468,2.3676132043752585,4.486106135587949,229.48700000000002
hisC,49.2868,57.00543000507195,1.156606434280009,2.3414475921892057,4.359590541598797,224.626
hisB,61.1947,59.780599539262596,0.976891782119409,2.2691863311051326,4.053616485260686,232.291
hisH,56.56714999999999,56.63661799046063,1.0012280624083172,2.2509757027741277,3.9193600903904473,217.477
hisA,56.889100000000006,49.5730655262884,0.8713983087496269,2.049938964429409,3.357150842862781,192.49099999999999
hisF,60.73325,53.12111618979781,0.8746628278545576,2.0376682936235415,3.302261545142632,197.88
hisI,89.78729999999999,68.11006905010835,0.7585713018445633,1.8351702598631126,2.7759011929491626,263.096
wzzB,382.24570000000006,76.98182969075782,0.20139357928881296,-0.09570015768736805,-0.6835791536318063,291.86400000000003
ugd,21.482649999999996,7.284481683508335,0.3390867366692813,-0.07154654394272428,-0.4533561822909946,27.758999999999997
gnd,807.3792,286.0027993279639,0.3542360260556178,0.7326737910879406,-0.22228006012559876,976.213
insH-7,27.171699999999998,7.057791783031827,0.2597478914838537,1.5764743638182421,3.01887998863054,32.47
wbbK,137.08030000000002,35.2967070703561,0.2574892750479543,0.1463559029189718,-0.8722752135312479,120.29199999999999
wbbJ,174.6686,38.98070859635167,0.22316952558360043,0.17059250148134134,-0.704892973743902,146.97400000000002
wbbI,153.43665000000001,34.04602913437074,0.22188981012274928,0.3250496869048625,-0.9433847016911865,115.91300000000001
wbbH,109.77770000000001,27.641311740714627,0.2517935039695186,-0.16497601039480594,-0.8839303088419563,93.6
glf,217.31170000000003,52.91097234740038,0.24347963016901703,-0.20041460676716444,-0.7079847978964184,195.901
rfbX,126.91479999999999,26.572782449638,0.20937497005580125,0.028273704486168182,-0.9188803645902266,95.548
rfbC,189.8639,35.41123642946061,0.186508527579285,-0.24415597161746327,-0.5977113285411226,122.66300000000001
rfbA,222.2839,41.26437172530573,0.1856381488956498,-0.4939333148789669,-0.6343768519577182,145.34300000000002
rfbD,187.32555,32.70572424141167,0.17459297058736342,-0.1593253216918236,-0.8895668260814857,115.423
rfbB,205.1494,35.2025324962192,0.17159461590538017,0.32158124495808316,-1.0085345885187083,120.356
galF,414.17020000000014,77.59397272889585,0.18734803404227496,-0.6623481847537549,-1.0845670163725134,230.291
wcaM,3.9905500000000003,1.0718101498718984,0.2685870744313186,0.25438482690591857,-0.7760922360701366,3.892
wcaL,3.6498999999999997,1.2772368984400828,0.3499375047097408,0.20073305956169346,-0.5758335900483198,5.022
wcaK,1.2601999999999998,0.4759620285606604,0.3776876912876214,-0.70623967387833,0.17394251160468333,1.861
wzxC,0.74535,0.444585232489079,0.5964784765399866,0.7258852610983534,-0.226123078719076,1.725
wcaJ,0.4523999999999999,0.24004350482886702,0.530600143299883,0.8676133768562829,0.48178072602910316,0.9359999999999999
cpsG,0.7745,0.4040534748350963,0.5216959003681036,0.7255926892523891,0.1057259384613718,1.5670000000000002
cpsB,0.95135,0.5241178327738706,0.5509200954158517,0.6981433643587054,-0.6158617170544782,1.7690000000000001
wcaI,0.56325,0.29426319672593854,0.5224379879732597,0.4002673992140604,-0.8462384518831447,1.016
gmm,0.84055,0.5816855250047056,0.692029653208858,1.4215405328591804,2.0881593911370064,2.492
fcl,0.7031,0.4744675575399173,0.6748222977384687,0.9469840740737238,0.6838536362695908,1.8579999999999999
gmd,0.94505,0.7016579219774293,0.7424558721521922,1.4341890413798986,1.5414025048062792,2.513
wcaF,0.27775,0.2997558436285666,1.0792289599588356,1.1664494809983907,0.26455820331015056,1.015
wcaE,0.61095,0.6611144876566188,1.0821089903537422,1.8772665652534213,2.569305358224386,2.5
wcaD,0.5768499999999999,0.5482868318681381,0.950484236574739,1.4359424553853448,1.308351419579699,2.044
wcaC,0.6072000000000001,0.3499098530524082,0.5762678739334784,1.1770954645968723,2.0804437780609497,1.641
wcaB,0.4786999999999999,0.39969950554990946,0.8349686767284511,1.0276939072438382,0.5227713197198693,1.522
wcaA,0.41045,0.29987900630262976,0.7306103211173828,1.690010848091094,3.4622651065765586,1.366
wzc,0.38785000000000014,0.2531272355326883,0.6526420923880062,1.5148125308060052,1.7165521806793151,1.005
wzb,0.16080000000000003,0.2162061881387156,1.3445658466338033,1.9391046646176424,4.219647493650281,0.885
wza,0.24050000000000002,0.2944724989393389,1.2244178750076462,2.2264516203082945,4.487307339912944,1.207
yegH,27.231099999999998,6.833901543427675,0.25095943768072815,0.5326098160359102,0.0630447863262007,27.441000000000003
asmA,46.42475,6.466244845959263,0.13928443009298408,-0.232699679419045,-0.9506799472390934,22.497
dcd,176.91765,21.84540734408373,0.1234778290582298,-0.3165883835801045,-0.6059234524596082,79.512
udk,109.02949999999998,30.844721806425643,0.2829025337768737,0.22698335047488252,-0.9384085098459778,105.10000000000001
dgcE,11.14095,5.4013788149537865,0.4848221035866588,0.3973284846697034,-0.16598142800707505,20.038
alkA,9.438700000000003,4.683447067233593,0.49619619939542436,0.9639691641395208,0.6536817886559234,17.758
yegD,23.434050000000003,6.9119335665895525,0.29495258252796897,0.025614208439237784,-1.0662417519850165,21.971000000000004
yegI,2.1494,0.7287148312358943,0.33903174431743477,0.184127037447039,-1.1033618540905337,2.513
yegJ,2.1851000000000007,0.952096241265335,0.435722045336751,0.3151490702651907,-0.4688774097683295,3.385
pphC,1.5563000000000002,0.6917581795305122,0.4444889671210641,0.9551148860366371,0.6869443768120567,2.731
yegL,1.8429000000000002,0.9702855738064139,0.5264993075079569,1.8056836882651102,4.389524755552555,4.705
mdtA,8.22115,1.6984763225965362,0.20659838618642604,0.5598329389364085,-0.8115499926837964,5.544
mdtB,6.622849999999998,1.718964170196998,0.25955052133099776,0.6715070414727293,-0.0275713607298691,6.530000000000001
mdtC,5.583049999999999,1.6139502853818672,0.28908039250622286,0.7939016975665791,-0.014253695854718806,5.933999999999999
mdtD,4.520850000000001,1.6083944028947494,0.35577256553408076,0.9052314361296026,-0.41688032449263845,5.314
baeS,4.6377,1.8601159584680114,0.4010858741333013,0.5623813526331852,-0.32558441177587616,7.053999999999999
baeR,33.53420000000001,8.193897444215162,0.24434450334927205,0.05991873646733255,-0.993315582763584,27.927
yegP,60.80170000000002,108.32580167259565,1.7816245544548197,2.5838390776424447,5.187585459002612,410.406
yegQ,70.40650000000001,17.927460610676807,0.25462791944886914,2.7592712182320027,8.27430101554866,87.254
ogrK,14.87125,4.581527404181182,0.30807950940110496,0.24840422164600923,-0.6239107780078408,18.091
yegZ,4.403249999999999,2.9322982521349497,0.6659395337841254,0.7697504173740106,-0.18524072581215512,10.483999999999998
yegR,3.12205,2.385856295028331,0.7641954148807133,1.1377702399333267,0.33061997800928555,8.692
yegS,19.413550000000008,21.630537328107028,1.114197935365094,2.1409980126756447,3.539985914445287,79.988
insE-5,12.309600000000001,2.2841864012793422,0.18556138308956766,-0.3849508977386365,-1.0197384038115462,7.454999999999999
insF-5,6.696300000000001,1.3094664682911692,0.19555074717249363,-0.07334384889807277,-0.8377004609235481,4.614
gatD,299.59464999999994,318.6133772067356,1.0634815314850772,2.00917421058891,3.0505267546331396,1168.411
gatC,556.86455,462.1225963798915,0.829865353037631,1.762907179099705,1.9959549629456,1666.6180000000002
gatB,596.0887,532.1612731990675,0.8927551775416436,1.8392148126180996,2.1135068778784927,1919.761
gatA,761.4498,670.6372290840532,0.8807372844330029,1.8633278206344166,2.111766673721106,2364.8469999999998
gatZ,811.39785,746.3184357752589,0.919793459860978,1.9893360728614606,2.558045494301277,2652.3030000000003
gatY,936.3502999999998,1000.762485024562,1.0687906919286108,1.835924634428638,2.1353385606796857,3380.661
fbaB,117.37974999999999,167.27283001884425,1.4250569627115772,2.342656139088413,4.208465833339354,626.6510000000001
yegT,2.03165,0.8939935991175539,0.4400332730133409,1.9073757863262906,4.628210096969439,4.202
yegU,6.6236999999999995,1.992305728493866,0.30078441482764406,0.3573908779841524,0.048126272309615636,8.526
yegV,6.421050000000001,2.0141273538106823,0.313675700050721,0.5117610997979714,0.4059847582835441,8.193999999999999
yegW,25.142099999999992,5.588619355911007,0.2222813271727902,-0.15672434187708617,-0.434739284107716,22.293999999999997
yegX,21.311,11.903592920671162,0.5585656665886708,0.010370335549553245,-1.095356897300429,38.729
thiD,67.11665,52.0681700175483,0.7757861874445208,0.5611052654004027,-0.46344366866789377,170.11700000000002
thiM,73.26075,50.553289253050906,0.6900460240039981,0.33095789820014915,-0.9364071957158546,157.049
rcnR,15.7534,12.44756821061426,0.7901512188235087,2.276021263028801,3.8360293938425025,45.043
rcnA,8.6306,9.927863089093718,1.1503097222781404,2.58851544274577,5.0759126455844665,37.294
rcnB,70.61705,24.935054718998988,0.35310246914872523,1.4426442660787162,1.076334993081824,88.849
yehA,0.5542,0.31864013689757487,0.5749551369497923,0.7422378687062676,-0.5318517652523402,1.089
yehB,0.7685,0.5067339694449876,0.6593805718217145,1.5570446012777803,1.7237812055157864,1.9699999999999998
yehC,0.79535,0.7863673492043886,0.9887060403651079,1.285750967745769,0.7803456280686425,2.892
yehD,9.365,7.753982874694309,0.8279746796256603,0.8919657388252861,0.014223124726125747,27.574
yehE,37.829499999999996,46.70294350635615,1.2345641234051772,2.4341145257533063,4.531222590885979,175.508
mrp,166.60895,36.74504732323585,0.22054665924751254,-0.5173296969817635,-0.6999424000352157,124.50800000000001
metG,174.08834999999996,26.447508007720142,0.15192003375136906,0.4616587740404202,-0.7088181829721143,90.06199999999998
yehF,1.7926999999999995,1.0780129429942658,0.6013348262365515,1.4732024271980972,1.7162785016596676,4.168
yehI,1.4795500000000001,0.4556210885327735,0.3079457189907563,-0.7302084265650056,0.44440507725946343,1.9179999999999997
yehL,0.8425999999999998,0.5531700414310614,0.6565037282590334,2.0946401884998096,3.3814716844670114,2.0999999999999996
yehM,0.85815,0.2931662497628265,0.341625880979813,-0.09578595415225448,0.019992410679824157,1.218
yehP,0.5574,0.23360073900387793,0.41908995156777523,0.23684628207902814,-0.44473891268681287,0.883
yehQ,1.42365,0.4887229626388824,0.34328870343053586,0.6691122236935846,-0.02379322319475463,1.7530000000000001
yehR,2.379,0.8319317406209669,0.3496980834892673,-0.8518263174837654,1.766877362256417,3.829
yehS,87.9729,23.067798220166477,0.26221482092970083,0.0611677488209606,-1.1024256272462,76.926
btsR,23.764500000000005,12.85909216939721,0.5411051008604097,0.3453519447803372,-1.5214262603974975,35.833999999999996
btsS,10.1504,5.9215345930630265,0.5833794326394061,0.29275759249876976,-1.6484439641029716,16.348
mlrA,14.773149999999996,17.859200793325435,1.208895922218717,2.4075374288238165,4.596455292707439,69.66499999999999
yehW,15.025499999999997,15.161011032458084,1.009018736977677,1.921832114017858,2.9180384049818286,56.987
yehX,11.122399999999999,10.951940445226565,0.9846742110719419,1.8090096507623243,2.507101200548214,40.861000000000004
yehY,12.597199999999997,14.19906158352134,1.1271601295146019,2.109602304577218,3.4375130791686415,52.207
osmF,27.348550000000007,30.25764848670063,1.106371214806658,2.2326333562541425,3.8333478321654058,113.65400000000001
bglX,40.010999999999996,5.822738793096558,0.14552844950380042,0.8209604218940003,1.7629174176043323,25.551999999999996
dld,69.9814,47.65260112456446,0.680932378097101,1.2105520704517645,0.8571429537467701,167.94500000000002
pbpG,47.4206,9.620845626472812,0.20288325382793157,0.4118781589663353,0.20284530039184112,40.932
yohC,13.658449999999998,27.31117770297876,1.99958104345506,2.6286746731408184,5.040777588989936,96.189
yohD,29.850599999999993,12.006910792495603,0.402233482492667,0.3330357033216626,-0.5691793295966088,44.291
yohF,9.1632,12.559981573067274,1.3706981811012828,2.3745544203791926,4.258611737299935,46.441
mdtQ,0.7537499999999999,0.3087344072346429,0.40959788687846493,0.3342283757061473,-0.6879070720584699,1.147
dusC,14.981400000000002,4.51834848030491,0.30159721256390654,0.013240018463820242,-1.2062025000698842,13.858
yohJ,50.095400000000005,60.126876182041315,1.2002474515033579,1.2155740529605055,0.07163842254048092,188.562
yohK,28.53569999999999,30.509507117238748,1.0691697458705676,1.2862666503528628,0.40165651514179546,95.702
cdd,46.714150000000004,38.6765281714552,0.8279403172583725,1.7482495050843858,1.473945798182128,123.93099999999998
sanA,13.933499999999999,5.471266556917338,0.39266993626277236,1.2510390200222588,0.5622092123253353,19.044
yeiS,27.294,6.651464160144307,0.24369693559552677,0.026547673826676804,-1.12520392229253,21.324
preT,2.3732499999999996,1.32297841311903,0.557454298164555,0.8859745096118656,0.19322196442703765,4.968
preA,4.1351,2.0593116351165297,0.4980076987537253,0.23628525473102946,-1.384914812272469,6.187
mglC,22.768150000000002,40.29800275092003,1.7699287272316822,1.6752182621401408,1.1883434046090597,123.254
mglA,18.49885,31.39893513493562,1.697345247674078,1.4032926008764088,0.3114780142371476,92.408
mglB,50.58625000000001,81.61712905607048,1.6134251709915337,1.1734539835447622,-0.581203432035152,207.526
galS,7.302249999999999,4.65292427432809,0.637190492564359,1.1660491508429036,0.5983965399228706,16.654999999999998
yeiB,42.668150000000004,23.40393958576655,0.5485107647218487,1.430220668541191,1.437725788194907,86.024
folE,227.2548,157.544719895019,0.6932514512125553,2.114813145886162,3.280959368837739,566.598
yeiG,48.79885,20.740520262659505,0.42502067697618906,-0.03590944060463653,-0.2619448223521399,77.295
cirA,505.02470000000005,562.3243279256759,1.1134590603700687,0.7845998413252312,-0.7662169840765012,1657.443
lysP,62.084649999999996,29.02688930026778,0.4675372946496079,1.9823473586663474,3.1565776156070653,111.161
yeiE,37.701049999999995,21.895312907404584,0.5807613556493675,1.8654624989684483,2.666491172881253,79.27799999999999
yeiH,23.123199999999997,9.258401871870362,0.4003944900303748,1.629425977639602,2.076558395583163,34.11
nfo,38.800200000000004,12.457872237855742,0.321077526349239,0.4599009974101809,-0.7975975193352665,41.415
yeiI,24.3502,6.43327310979902,0.264197957708726,0.10735648069426545,-1.4019926035723005,21.304
nupX,0.7431999999999999,0.3356104571484155,0.451574888520473,0.35948631655543545,-0.0684047985860814,1.395
rihB,0.3086,0.23163183128222664,0.7505892134874487,1.387227321589319,1.3098631312511424,0.8999999999999999
yeiL,1.36075,0.7385663120996119,0.5427641463160845,0.7937517854496361,-0.47431937386971246,2.6220000000000003
psuT,4.20265,1.5562994325271118,0.37031383354005487,0.8271002758215125,-0.09330634642134683,5.7059999999999995
psuG,2.3477,2.9228027662718388,1.2449643337188903,1.445897208073665,0.6852874080620799,9.501999999999999
psuK,0.9915499999999998,1.1330266162619018,1.1426822815409228,1.0303068435825895,-0.4515465057105934,3.19
fruA,211.57110000000003,353.02321252096306,1.66857955798766,1.880858726889364,1.7722600297088773,1097.1870000000001
fruK,138.6142,225.81792419338754,1.6291110448524575,1.8497249071342838,1.7617247658417057,699.673
fruB,116.79165,177.38554414111505,1.5188204305797122,1.7417015117366519,1.4781198215817355,572.0409999999999
setB,4.897900000000001,2.3019157673555304,0.4699801480952102,0.6685003594421106,-0.9215930298431196,6.962000000000001
yeiP,167.38115000000002,37.59854631046959,0.22462831872328265,-0.18972917011598456,-0.10139085610345244,152.37199999999999
yeiQ,9.198450000000001,7.505128874204696,0.8159123411231995,0.8861285400659054,-0.7001031595981781,21.683
yeiR,20.7206,7.8458118656757865,0.37864790911825846,0.4201093438508872,-1.0912713582599867,25.458
lpxT,53.4932,26.906606435086378,0.502991154671741,1.4992135978864811,1.3088237208753606,99.454
mepS,654.6301,173.46012600531267,0.26497425951741704,0.3835766110052208,-1.0716875435531357,549.293
pdeN,21.006350000000005,6.313207744795617,0.30053806324257265,0.5873722468675961,-0.4704359598787242,22.868000000000002
yejA,15.2058,3.35954855363195,0.2209386256317951,-0.23359653570571484,0.3446091898810324,14.911000000000001
yejB,12.193399999999999,3.8138751449218464,0.3127819266916403,-0.13492936875893954,-0.19598121215902564,15.870999999999999
yejE,13.504100000000003,4.751467938271398,0.35185372873952336,-0.043896493245312335,-0.6993696618031806,18.04
yejF,19.3619,5.94287992297904,0.30693681523915733,-0.019569887460266198,-1.0361105353981177,21.022
yejG,241.92914999999994,172.36303524805916,0.7124525310325738,1.64066570423779,2.2389215493767676,670.5840000000001
bcr,88.27650000000001,25.269888145671256,0.28625838298608636,0.6008629987158163,-0.1356910906496136,92.398
rsuA,135.78289999999998,31.37361631236969,0.23105719727866833,0.7231906028417097,0.7511977555627318,128.839
radD,13.385749999999998,2.705403518399505,0.2021107161271879,0.2382506008132444,-0.5916967579955177,10.075000000000001
rplY,3164.7505499999997,997.3190841981515,0.31513355268969034,0.4520455261894663,-0.4854872607659768,3810.6400000000003
yejK,85.70595,11.183155549754282,0.13048283753641704,0.7136520421247725,0.9367832654589137,46.74799999999999
yejL,149.64290000000003,39.984028632363746,0.26719629619824087,0.32182879631278477,-1.1817519105903922,134.793
yejM,111.00240000000001,22.807244249418467,0.2054662264006766,0.16378789183205902,-1.198510681248045,74.632
proL,0.0,0.0,,,,0.0
yejO,12.74145,3.0277270000517063,0.23762813494945287,0.863369008932777,0.2879404628828972,11.424
insH-8,21.49165,5.7900951930634825,0.26941138502923145,1.2120148404847753,1.6739514697219766,24.858999999999998
narP,75.53645,26.816663838337927,0.35501620526696614,0.23121188954081145,-0.3214234136386396,104.79999999999998
ccmH,27.5356,17.1890862755841,0.6242495633138229,1.907285806732009,2.63432476983398,65.78200000000001
ccmG,23.122149999999998,17.59340106037069,0.7608894960187825,2.2921372712777024,4.50927524117858,71.458
ccmF,21.87745,15.295646936559915,0.6991512693005774,1.7680793651609121,1.8236778342742026,54.022
ccmE,34.882850000000005,22.78900217735462,0.6533010398334602,1.4522026773366834,0.5721776722236975,76.826
ccmD,24.27215,16.975391034252777,0.6993773124446239,1.4584719723080608,0.5277891388037448,55.138000000000005
ccmC,25.667650000000002,17.168239732209926,0.6688668316815106,1.333380003702427,0.19431502841579773,54.407999999999994
ccmB,14.443349999999995,13.004926626292942,0.9004092974478183,1.7538182848043529,1.6240592010996666,44.015
ccmA,42.43295,38.614738542188505,0.9100177702042518,1.5957305814442901,0.9436559751800062,128.397
napC,39.387899999999995,42.5679480928031,1.0807366752937604,1.517897309222233,0.653516303037847,139.952
napB,30.070600000000002,36.490708314655436,1.2135011710659394,1.4524288371448542,0.4081853427885971,108.805
napH,26.635200000000005,32.30158193225706,1.2127403560798136,1.362187146728731,0.16981317787704953,95.468
napG,36.9122,43.52426420382326,1.179129507420941,1.3870551237772224,0.4718565156588559,137.52700000000002
napA,43.9976,47.44351338325786,1.0783204852823305,1.3258386046697304,1.1000069660630336,174.441
napD,19.117350000000002,19.300894984089265,1.0096009637365673,1.3216718992544374,0.8873422838704461,68.88300000000001
napF,24.9785,27.14574596409847,1.0867644559960954,1.5104707008047016,1.4269548081545187,94.104
eco,93.03235,32.05806834197003,0.34459054664286165,-0.9218831548950409,0.5847714039306497,120.279
mqo,59.65124999999999,54.189008098725004,0.9084303866008677,0.9597166868149147,-0.28143634221468705,178.159
yojI,47.3336,19.070324064809228,0.40289190056976926,-0.1832285679286487,-1.401342644336158,54.044000000000004
alkB,6.445899999999999,2.2943616908458555,0.3559412480562615,0.9246783646334383,0.00632738058372917,8.933
ada,16.23805,4.6642612714013705,0.2872426967155151,1.3525093669103931,1.7725328018845055,18.525999999999996
ftp,20.1077,8.140843756218263,0.40486200590909266,1.5344099711503896,3.000615058227919,36.27
ompC,5981.5949,1879.0475411508746,0.31413821440012174,0.046603010647078766,-1.1981477575020358,6016.074
rcsD,66.77025,14.430806162968093,0.2161262862272957,0.1727748307577845,-0.16516832846315221,58.678999999999995
rcsB,332.0084,65.50199330707426,0.1972901688845049,-0.5313106433184012,-0.5892496976164217,213.42499999999998
